state_name,district_name,market_name,market_code,lgd_mapped_state_name,state_lgd_code,lgd_mapped_district_name,district_lgd_code,latitude,longitude
Andaman and Nicobar,Nicobar,Car Nicobar,4362,andaman and nicobar islands,35,nicobars,603,9.1573175,92.7580701
Andaman and Nicobar,North and Middle Andaman,Diglipur,4364,andaman and nicobar islands,35,north and middle andaman,632,13.265184,92.982496
Andaman and Nicobar,North and Middle Andaman,Mayabandar,4363,andaman and nicobar islands,35,north and middle andaman,632,12.9130566,92.8977431
Andaman and Nicobar,South Andaman,Port Blair,366,andaman and nicobar islands,35,south andamans,602,11.6233774,92.7264828
Andhra Pradesh,Anantapur,Anantapur,873,andhra pradesh,28,anantapur,502,14.6824455,77.6017089
Andhra Pradesh,Anantapur,Dharmavaram,386,andhra pradesh,28,anantapur,502,14.4124551,77.7201031
Andhra Pradesh,Anantapur,Gooti,919,andhra pradesh,28,anantapur,502,15.0740695,77.6475273
Andhra Pradesh,Anantapur,Guntakal,922,andhra pradesh,28,anantapur,502,15.1660706,77.3769836
Andhra Pradesh,Anantapur,Hindupur,925,andhra pradesh,28,anantapur,502,14.6818873,77.6005625
Andhra Pradesh,Anantapur,"Hindupur,RBZ",3580,andhra pradesh,28,anantapur,502,14.6818873,77.6005625
Andhra Pradesh,Anantapur,Kadiri,939,andhra pradesh,28,anantapur,502,14.1137566,78.1610702
Andhra Pradesh,Anantapur,Kalyandurg,942,andhra pradesh,28,anantapur,502,14.5519565,77.1107476
Andhra Pradesh,Anantapur,Madakasira,976,andhra pradesh,28,anantapur,502,14.6749715,77.5857979
Andhra Pradesh,Anantapur,"P. Ramacharyulu Park,RBZ",1236,andhra pradesh,28,anantapur,502,14.6824455,77.6017089
Andhra Pradesh,Anantapur,Penukonda,385,andhra pradesh,28,anantapur,502,14.0849002,77.5970586
Andhra Pradesh,Anantapur,Rayadurg,1048,andhra pradesh,28,anantapur,502,14.7005847,76.8500725
Andhra Pradesh,Anantapur,Tadipatri,1066,andhra pradesh,28,anantapur,502,14.6560558,77.6154404
Andhra Pradesh,Anantapur,Tenakallu,3457,andhra pradesh,28,anantapur,502,14.6824455,77.6017089
Andhra Pradesh,Anantapur,Urvakonda,1082,andhra pradesh,28,anantapur,502,14.6799491,77.5778447
Andhra Pradesh,Chittor,Bangarupalem,879,andhra pradesh,28,chittoor,503,13.1954511,78.91195870000001
Andhra Pradesh,Chittor,Chittoor,893,andhra pradesh,28,chittoor,503,13.217176,79.1003289
Andhra Pradesh,Chittor,"Chittoor (MGH),RBZ",3576,andhra pradesh,28,chittoor,503,13.217176,79.1003289
Andhra Pradesh,Chittor,Chittor(Rythu Bazar),4291,andhra pradesh,28,chittoor,503,13.212225,79.099205
Andhra Pradesh,Chittor,Kalikiri,3811,andhra pradesh,28,chittoor,503,13.6530112,78.8038524
Andhra Pradesh,Chittor,Kuppam,967,andhra pradesh,28,chittoor,503,12.7461129,78.342291
Andhra Pradesh,Chittor,Madanapalli,975,andhra pradesh,28,chittoor,503,13.5560496,78.50100069999999
Andhra Pradesh,Chittor,Mulakalacheruvu,2170,andhra pradesh,28,chittoor,503,13.8016231,78.2641774
Andhra Pradesh,Chittor,Nagalapuram,2171,andhra pradesh,28,chittoor,503,13.3877009,79.7940495
Andhra Pradesh,Chittor,Nagari,995,andhra pradesh,28,chittoor,503,13.3193127,79.586075
Andhra Pradesh,Chittor,Pakala,1016,andhra pradesh,28,chittoor,503,13.4505508,79.1148336
Andhra Pradesh,Chittor,Palamaner,382,andhra pradesh,28,chittoor,503,13.2008143,78.7440118
Andhra Pradesh,Chittor,Piler,1028,andhra pradesh,28,chittoor,503,13.654869,78.9471378
Andhra Pradesh,Chittor,Punganur,1038,andhra pradesh,28,chittoor,503,13.368608,78.5713232
Andhra Pradesh,Chittor,Puttur,1040,andhra pradesh,28,chittoor,503,13.4381376,79.5521971
Andhra Pradesh,Chittor,Rompicherla,4748,andhra pradesh,28,chittoor,503,13.6689292,79.046201
Andhra Pradesh,Chittor,Satyavedu,1055,andhra pradesh,28,chittoor,503,13.4367837,79.95653089999999
Andhra Pradesh,Chittor,Somala,1061,andhra pradesh,28,chittoor,503,13.476537,78.8081964
Andhra Pradesh,Chittor,Srikalahasti,1063,andhra pradesh,28,chittoor,503,13.7527145,79.7066722
Andhra Pradesh,Chittor,Thambalapalli,1073,andhra pradesh,28,chittoor,503,13.823671,78.4478164
Andhra Pradesh,Chittor,Thottambedu,1074,andhra pradesh,28,chittoor,503,13.7441907,79.7265144
Andhra Pradesh,Chittor,Tirupati,1077,andhra pradesh,28,chittoor,503,13.6287557,79.4191795
Andhra Pradesh,Chittor,"Tirupati (TUDA),RBZ",3577,andhra pradesh,28,chittoor,503,13.6350855,79.4237058
Andhra Pradesh,Chittor,V.Kota Mkt.Yard,1235,andhra pradesh,28,chittoor,503,13.0017947,78.4798741
Andhra Pradesh,Chittor,Vayalapadu,1092,andhra pradesh,28,chittoor,503,13.636249,78.62928889999999
Andhra Pradesh,Chittor,Vepanjari,2636,andhra pradesh,28,chittoor,503,13.217176,79.1003289
Andhra Pradesh,Cuddapah,Badvel,383,andhra pradesh,28,y.s.r.,504,14.7304949,79.05974049999999
Andhra Pradesh,Cuddapah,Cuddapah,1,andhra pradesh,28,y.s.r.,504,14.4673154,78.8242089
Andhra Pradesh,Cuddapah,"Dwarakanagar,RBZ",3578,andhra pradesh,28,y.s.r.,504,14.4635143,78.8174188
Andhra Pradesh,Cuddapah,Dwarkanagar(Rythu Bazar),4292,andhra pradesh,28,y.s.r.,504,14.4635143,78.8174188
Andhra Pradesh,Cuddapah,Jammalamadugu,937,andhra pradesh,28,y.s.r.,504,14.8448555,78.38242149999999
Andhra Pradesh,Cuddapah,Kamalapuram,945,andhra pradesh,28,y.s.r.,504,14.5993596,78.66975529999999
Andhra Pradesh,Cuddapah,Koduru,953,andhra pradesh,28,y.s.r.,504,14.883333,78.11666699999999
Andhra Pradesh,Cuddapah,L.R.Palli,2184,andhra pradesh,28,y.s.r.,504,14.6145843,79.62354069999999
Andhra Pradesh,Cuddapah,Lakkireddipally,970,andhra pradesh,28,y.s.r.,504,14.1853427,78.69699729999999
Andhra Pradesh,Cuddapah,Mydukur,993,andhra pradesh,28,y.s.r.,504,14.7264993,78.7321005
Andhra Pradesh,Cuddapah,Proddatur,1036,andhra pradesh,28,y.s.r.,504,14.752624,78.5541053
Andhra Pradesh,Cuddapah,"Proddatur,RBZ",3579,andhra pradesh,28,y.s.r.,504,14.752624,78.5541053
Andhra Pradesh,Cuddapah,Pulivendala,1037,andhra pradesh,28,y.s.r.,504,14.4225713,78.2266618
Andhra Pradesh,Cuddapah,Rajampet,1041,andhra pradesh,28,y.s.r.,504,14.1969204,79.1554591
Andhra Pradesh,Cuddapah,Rayachoti,384,andhra pradesh,28,y.s.r.,504,14.0586263,78.7519382
Andhra Pradesh,Cuddapah,Siddavatam,2186,andhra pradesh,28,y.s.r.,504,14.4694087,78.9632996
Andhra Pradesh,Cuddapah,Siddout,1059,andhra pradesh,28,y.s.r.,504,14.4694087,78.9632996
Andhra Pradesh,East Godavari,Alamuru,867,andhra pradesh,28,east godavari,505,16.7870575,81.88345609999999
Andhra Pradesh,East Godavari,Allavaram,868,andhra pradesh,28,east godavari,505,16.512902,81.98823709999999
Andhra Pradesh,East Godavari,"Amalapuram(Mpl. Gate),RBZ",1216,andhra pradesh,28,east godavari,505,16.5774798,82.0031455
Andhra Pradesh,East Godavari,Ambajipeta,871,andhra pradesh,28,east godavari,505,16.5940569,81.9461615
Andhra Pradesh,East Godavari,Anaparthy,875,andhra pradesh,28,east godavari,505,16.9340866,81.9555307
Andhra Pradesh,East Godavari,Gandhinagar RBZ,3556,andhra pradesh,28,east godavari,505,16.8695252,81.9221068
Andhra Pradesh,East Godavari,"Ganesh Chouk,Rajahmundry,RBZ",1215,andhra pradesh,28,east godavari,505,17.0085914,81.7766276
Andhra Pradesh,East Godavari,Jaggampet,2268,andhra pradesh,28,east godavari,505,17.1732519,82.0569281
Andhra Pradesh,East Godavari,Kakinada,941,andhra pradesh,28,east godavari,505,16.9890648,82.2474648
Andhra Pradesh,East Godavari,"Kakinada(R.T.C) ,RBZ",3555,andhra pradesh,28,east godavari,505,16.9655071,82.2398244
Andhra Pradesh,East Godavari,Kakinda(Rythu Bazar),4293,andhra pradesh,28,east godavari,505,16.9648717,82.2389211
Andhra Pradesh,East Godavari,Karapa,3957,andhra pradesh,28,east godavari,505,16.9020745,82.16827579999999
Andhra Pradesh,East Godavari,Kothapeta,962,andhra pradesh,28,east godavari,505,16.7179627,81.8953883
Andhra Pradesh,East Godavari,Mandapeta,4366,andhra pradesh,28,east godavari,505,16.8626906,81.9263789
Andhra Pradesh,East Godavari,Mummidivaram,992,andhra pradesh,28,east godavari,505,16.643385,82.1035342
Andhra Pradesh,East Godavari,Nagaram,997,andhra pradesh,28,east godavari,505,16.50008,81.9073315
Andhra Pradesh,East Godavari,Peddapuram,373,andhra pradesh,28,east godavari,505,17.0769419,82.1384171
Andhra Pradesh,East Godavari,Peddapuram(Phase7),3752,andhra pradesh,28,east godavari,505,17.0769419,82.1384171
Andhra Pradesh,East Godavari,Pithapuram,1030,andhra pradesh,28,east godavari,505,17.1145559,82.2521517
Andhra Pradesh,East Godavari,Prattipadu,2269,andhra pradesh,28,east godavari,505,17.2294723,82.1917781
Andhra Pradesh,East Godavari,Rajahmundry,1042,andhra pradesh,28,east godavari,505,17.0005383,81.8040345
Andhra Pradesh,East Godavari,"Rajahmundry(Nataraj),RBZ",1214,andhra pradesh,28,east godavari,505,17.0005383,81.8040345
Andhra Pradesh,East Godavari,Ramachandrapuram,1046,andhra pradesh,28,east godavari,505,16.8324466,82.03475879999999
Andhra Pradesh,East Godavari,"Ravulapalem(MY),RBZ",1217,andhra pradesh,28,east godavari,505,16.7614137,81.84167269999999
Andhra Pradesh,East Godavari,Ravulapelem,2787,andhra pradesh,28,east godavari,505,16.762483,81.8423198
Andhra Pradesh,East Godavari,Razole,1049,andhra pradesh,28,east godavari,505,16.478491,81.84071759999999
Andhra Pradesh,East Godavari,Samalkot,4393,andhra pradesh,28,east godavari,505,17.0500453,82.1679386
Andhra Pradesh,East Godavari,Sampara,3456,andhra pradesh,28,east godavari,505,16.9081591,82.10538790000001
Andhra Pradesh,East Godavari,"Satellite,RBZ",3557,andhra pradesh,28,east godavari,505,17.32125,82.0407137
Andhra Pradesh,East Godavari,Tellarevu,3808,andhra pradesh,28,east godavari,505,17.32125,82.0407137
Andhra Pradesh,East Godavari,Tuni,1079,andhra pradesh,28,east godavari,505,17.3573261,82.544292
Andhra Pradesh,Guntur,Bapatla,881,andhra pradesh,28,guntur,506,15.9039445,80.46713749999999
Andhra Pradesh,Guntur,Chilakaluripet,378,andhra pradesh,28,guntur,506,16.0948008,80.1656205
Andhra Pradesh,Guntur,"CSMLS Point, ,RBZ,Guntur",1226,andhra pradesh,28,guntur,506,16.3066525,80.4365402
Andhra Pradesh,Guntur,Duggirala,1100,andhra pradesh,28,guntur,506,16.3273225,80.6271912
Andhra Pradesh,Guntur,Emani,910,andhra pradesh,28,guntur,506,16.3287775,80.6563654
Andhra Pradesh,Guntur,"Gandhi Irvin Park(Tenali),RBZ",1228,andhra pradesh,28,guntur,506,16.2381997,80.6510202
Andhra Pradesh,Guntur,Guntur,923,andhra pradesh,28,guntur,506,16.3066525,80.4365402
Andhra Pradesh,Guntur,Ipur,932,andhra pradesh,28,guntur,506,16.229408,79.77558429999999
Andhra Pradesh,Guntur,Krosuru,965,andhra pradesh,28,guntur,506,16.5414403,80.1386212
Andhra Pradesh,Guntur,Kuchinapudi,3810,andhra pradesh,28,guntur,506,15.962373,80.749849
Andhra Pradesh,Guntur,Macharla,973,andhra pradesh,28,guntur,506,16.4760816,79.4365006
Andhra Pradesh,Guntur,Mangalagiri,984,andhra pradesh,28,guntur,506,16.4345712,80.5662454
Andhra Pradesh,Guntur,"Mangalagiri(SLNS Temple),RBZ",1227,andhra pradesh,28,guntur,506,16.4337987,80.5683781
Andhra Pradesh,Guntur,Narasaraopet,377,andhra pradesh,28,guntur,506,16.2359181,80.04964989999999
Andhra Pradesh,Guntur,"Narasaraopet,RBZ",3571,andhra pradesh,28,guntur,506,16.2359181,80.04964989999999
Andhra Pradesh,Guntur,Narasaraopeta,3751,andhra pradesh,28,guntur,506,16.2359181,80.04964989999999
Andhra Pradesh,Guntur,"Nr. Co-op Central Bank(Ten),RBZ",1229,andhra pradesh,28,guntur,506,16.3066525,80.4365402
Andhra Pradesh,Guntur,"Old Bus Stand, Chilakaluripet,RBZ",3572,andhra pradesh,28,guntur,506,16.2931175,80.449331
Andhra Pradesh,Guntur,"Opp:Swami Theatre, ,RBZ,Guntur",1225,andhra pradesh,28,guntur,506,16.307678,80.4205465
Andhra Pradesh,Guntur,Pidugurala,2293,andhra pradesh,28,guntur,506,16.4804583,79.88913269999999
Andhra Pradesh,Guntur,Pidugurala(Palnadu),1019,andhra pradesh,28,guntur,506,16.4804583,79.88913269999999
Andhra Pradesh,Guntur,Ponnur,1034,andhra pradesh,28,guntur,506,16.0685692,80.5482363
Andhra Pradesh,Guntur,Repalli,1050,andhra pradesh,28,guntur,506,16.0179233,80.8304222
Andhra Pradesh,Guntur,Sattenapalli,1057,andhra pradesh,28,guntur,506,16.3960329,80.1492601
Andhra Pradesh,Guntur,Tadikonda,1068,andhra pradesh,28,guntur,506,16.4170758,80.45315500000001
Andhra Pradesh,Guntur,Tenali,1072,andhra pradesh,28,guntur,506,16.237933,80.6444099
Andhra Pradesh,Guntur,Vinukonda,1089,andhra pradesh,28,guntur,506,16.3083665,80.4552502
Andhra Pradesh,Krishna,"Bapulapadu,RBZ",1224,andhra pradesh,28,krishna,510,16.6337723,80.9617035
Andhra Pradesh,Krishna,Divi,907,andhra pradesh,28,krishna,510,16.6099914,80.7214417
Andhra Pradesh,Krishna,Gannavaram,915,andhra pradesh,28,krishna,510,16.5419292,80.80501410000001
Andhra Pradesh,Krishna,Gudiwada,376,andhra pradesh,28,krishna,510,16.4344461,80.9931388
Andhra Pradesh,Krishna,"Gudiwada,RBZ",3566,andhra pradesh,28,krishna,510,16.4344461,80.9931388
Andhra Pradesh,Krishna,"Ibrahimpatnam,RBZ",3570,andhra pradesh,28,krishna,510,16.5927605,80.52282579999999
Andhra Pradesh,Krishna,Jaggayyapeta,934,andhra pradesh,28,krishna,510,16.898534,80.103347
Andhra Pradesh,Krishna,"Jaggayyapeta (G.Hospital),RBZ",3567,andhra pradesh,28,krishna,510,16.898534,80.103347
Andhra Pradesh,Krishna,Kaikaluru,375,andhra pradesh,28,krishna,510,16.5527275,81.2129374
Andhra Pradesh,Krishna,Kalidindi,2281,andhra pradesh,28,krishna,510,16.5064829,81.2915992
Andhra Pradesh,Krishna,Kanchekacherla,947,andhra pradesh,28,krishna,510,16.6833153,80.39043199999999
Andhra Pradesh,Krishna,"Kanchekacherla,RBZ",3565,andhra pradesh,28,krishna,510,16.6833153,80.39043199999999
Andhra Pradesh,Krishna,Kankipadu,4357,andhra pradesh,28,krishna,510,16.4343545,80.7679058
Andhra Pradesh,Krishna,"Kedareshwari peta, Vijayawada,RBZ",1222,andhra pradesh,28,krishna,510,16.5318454,80.6143062
Andhra Pradesh,Krishna,"Machalipatnam (Court),RBZ",3562,andhra pradesh,28,krishna,510,16.3456469,80.8960417
Andhra Pradesh,Krishna,Machilipatnam,972,andhra pradesh,28,krishna,510,16.1808917,81.1302716
Andhra Pradesh,Krishna,Malleswaram,981,andhra pradesh,28,krishna,510,16.3554472,81.26919409999999
Andhra Pradesh,Krishna,Movva Hqs,990,andhra pradesh,28,krishna,510,16.2245157,80.9172463
Andhra Pradesh,Krishna,Mylavaram,994,andhra pradesh,28,krishna,510,16.756037,80.6413996
Andhra Pradesh,Krishna,"Mylavaram,RBZ",3569,andhra pradesh,28,krishna,510,16.7560489,80.6414006
Andhra Pradesh,Krishna,Nandigama,1002,andhra pradesh,28,krishna,510,16.7724159,80.2859096
Andhra Pradesh,Krishna,"Nandigama,RBZ",3564,andhra pradesh,28,krishna,510,16.7724159,80.2859096
Andhra Pradesh,Krishna,Nuzvid,1013,andhra pradesh,28,krishna,510,16.7875689,80.8490357
Andhra Pradesh,Krishna,"Nuzvid (Gandhi Park),RBZ",3563,andhra pradesh,28,krishna,510,16.7875689,80.8490357
Andhra Pradesh,Krishna,Pamarru,1020,andhra pradesh,28,krishna,510,16.3229167,80.9610355
Andhra Pradesh,Krishna,"Patamata,RBZ",1223,andhra pradesh,28,krishna,510,16.495035,80.6618234
Andhra Pradesh,Krishna,Penamaluru,3979,andhra pradesh,28,krishna,510,16.4655057,80.7190012
Andhra Pradesh,Krishna,Swarajmaidan(Rythu Bazar),4297,andhra pradesh,28,krishna,510,16.5069931,80.62982989999999
Andhra Pradesh,Krishna,Tiruvuru,1078,andhra pradesh,28,krishna,510,17.1139213,80.6089198
Andhra Pradesh,Krishna,Vijayawada,1088,andhra pradesh,28,krishna,510,16.5061743,80.6480153
Andhra Pradesh,Krishna,"Vijayawada(S.Maidan),RBZ",1221,andhra pradesh,28,krishna,510,16.5162664,80.6334102
Andhra Pradesh,Krishna,Vuyyur,1093,andhra pradesh,28,krishna,510,16.3649265,80.84257310000001
Andhra Pradesh,Krishna,"Vuyyur,RBZ",3568,andhra pradesh,28,krishna,510,16.3649265,80.84257310000001
Andhra Pradesh,Krishna,Vuyyuru(Rythu Bazar),4298,andhra pradesh,28,krishna,510,16.3649265,80.84257310000001
Andhra Pradesh,Kurnool,"A.A.Nagar,Kurnool,RBZ",3583,andhra pradesh,28,kurnool,511,15.8281257,78.0372792
Andhra Pradesh,Kurnool,Adoni,863,andhra pradesh,28,kurnool,511,15.6318824,77.27588329999999
Andhra Pradesh,Kurnool,"Adoni,RBZ",3582,andhra pradesh,28,kurnool,511,15.6318824,77.27588329999999
Andhra Pradesh,Kurnool,Allagadda,387,andhra pradesh,28,kurnool,511,15.1305389,78.5127559
Andhra Pradesh,Kurnool,Alur,869,andhra pradesh,28,kurnool,511,15.393291,77.22749329999999
Andhra Pradesh,Kurnool,Atmakur,877,andhra pradesh,28,kurnool,511,15.8790866,78.58373069999999
Andhra Pradesh,Kurnool,Banaganapalli,880,andhra pradesh,28,kurnool,511,15.318372,78.2279193
Andhra Pradesh,Kurnool,"C.Camp,RBZ",1237,andhra pradesh,28,kurnool,511,15.8066982,78.0466484
Andhra Pradesh,Kurnool,Dhone,906,andhra pradesh,28,kurnool,511,15.3960427,77.8732414
Andhra Pradesh,Kurnool,Koilkunta,955,andhra pradesh,28,kurnool,511,15.2291965,78.314994
Andhra Pradesh,Kurnool,"Kothpet,RBZ",1238,andhra pradesh,28,kurnool,511,15.8281257,78.0372792
Andhra Pradesh,Kurnool,Kurnool,968,andhra pradesh,28,kurnool,511,15.8281257,78.0372792
Andhra Pradesh,Kurnool,Kurnool(Rythu Bazar),4299,andhra pradesh,28,kurnool,511,15.8082837,78.04223809999999
Andhra Pradesh,Kurnool,Nandikotkur,388,andhra pradesh,28,kurnool,511,15.8555909,78.2649533
Andhra Pradesh,Kurnool,Nandyal,1001,andhra pradesh,28,kurnool,511,15.4776876,78.487285
Andhra Pradesh,Kurnool,"Nandyal(Srinivasnagar),RBZ",3581,andhra pradesh,28,kurnool,511,15.4841337,78.474865
Andhra Pradesh,Kurnool,Pahikonda,2194,andhra pradesh,28,kurnool,511,15.3963743,77.5007739
Andhra Pradesh,Kurnool,Pattikonda,1025,andhra pradesh,28,kurnool,511,15.3963743,77.5007739
Andhra Pradesh,Kurnool,Yemmiganur,1099,andhra pradesh,28,kurnool,511,15.7734175,77.4719551
Andhra Pradesh,Nellore,Alluru,3642,andhra pradesh,28,spsr nellore,515,14.6831434,80.0533276
Andhra Pradesh,Nellore,Atmakur(SPS),381,andhra pradesh,28,spsr nellore,515,14.6167523,79.623812
Andhra Pradesh,Nellore,"Fatehkhanpet,RBZ",1234,andhra pradesh,28,spsr nellore,515,14.4454559,79.9802678
Andhra Pradesh,Nellore,Gudur,921,andhra pradesh,28,spsr nellore,515,14.1463424,79.85038089999999
Andhra Pradesh,Nellore,"Gudur (G. Mpl Park),RBZ",3574,andhra pradesh,28,spsr nellore,515,14.1463424,79.85038089999999
Andhra Pradesh,Nellore,Kavali,951,andhra pradesh,28,spsr nellore,515,14.9131806,79.9929798
Andhra Pradesh,Nellore,"Kavali,RBZ",3575,andhra pradesh,28,spsr nellore,515,14.9131806,79.9929798
Andhra Pradesh,Nellore,Kovur,963,andhra pradesh,28,spsr nellore,515,14.5021374,79.9852855
Andhra Pradesh,Nellore,Naidupet,998,andhra pradesh,28,spsr nellore,515,13.9058635,79.8910459
Andhra Pradesh,Nellore,Nellore,1011,andhra pradesh,28,spsr nellore,515,14.4425987,79.98645599999999
Andhra Pradesh,Nellore,"Nellore(Play Ground),RBZ",1233,andhra pradesh,28,spsr nellore,515,14.4425987,79.98645599999999
Andhra Pradesh,Nellore,Rapur,1047,andhra pradesh,28,spsr nellore,515,14.1998609,79.5343786
Andhra Pradesh,Nellore,Sullurpet,1064,andhra pradesh,28,spsr nellore,515,13.7008756,80.0209065
Andhra Pradesh,Nellore,Udayagiri,1080,andhra pradesh,28,spsr nellore,515,14.8788018,79.3030398
Andhra Pradesh,Nellore,Vakadu,1084,andhra pradesh,28,spsr nellore,515,14.0021277,80.068424
Andhra Pradesh,Nellore,Venkatagiri,1086,andhra pradesh,28,spsr nellore,515,13.9590539,79.58079649999999
Andhra Pradesh,Prakasam,Addanki,861,andhra pradesh,28,prakasam,517,15.8148706,79.9714467
Andhra Pradesh,Prakasam,Chirala,897,andhra pradesh,28,prakasam,517,15.8166616,80.35869
Andhra Pradesh,Prakasam,Cumbum(AP),900,andhra pradesh,28,prakasam,517,15.5795226,79.1098015
Andhra Pradesh,Prakasam,Darsi,379,andhra pradesh,28,prakasam,517,15.7701491,79.67927050000002
Andhra Pradesh,Prakasam,"Dibbala Bazar,RBZ",1232,andhra pradesh,28,prakasam,517,15.4980821,80.0347298
Andhra Pradesh,Prakasam,Giddalur,917,andhra pradesh,28,prakasam,517,15.3757808,78.9236355
Andhra Pradesh,Prakasam,Kandukur,948,andhra pradesh,28,prakasam,517,15.2161475,79.90489219999999
Andhra Pradesh,Prakasam,"Kandukur (MRO Complex),RBZ",3573,andhra pradesh,28,prakasam,517,15.2161475,79.90489219999999
Andhra Pradesh,Prakasam,Kanigiri,949,andhra pradesh,28,prakasam,517,15.4048553,79.50693439999999
Andhra Pradesh,Prakasam,Kondapi,957,andhra pradesh,28,prakasam,517,15.4131545,79.85591889999999
Andhra Pradesh,Prakasam,"Kothapatnam B.Stand,RBZ",1230,andhra pradesh,28,prakasam,517,15.446762,80.16597929999999
Andhra Pradesh,Prakasam,"Lawyer pet (Sai tmpl),RBZ",1231,andhra pradesh,28,prakasam,517,15.504344,80.0388219
Andhra Pradesh,Prakasam,Maddipadu,974,andhra pradesh,28,prakasam,517,15.6206676,80.0214829
Andhra Pradesh,Prakasam,Markapur,985,andhra pradesh,28,prakasam,517,15.737655,79.2699779
Andhra Pradesh,Prakasam,Martur,2043,andhra pradesh,28,prakasam,517,15.9862142,80.1042269
Andhra Pradesh,Prakasam,Ongole,1014,andhra pradesh,28,prakasam,517,15.5057232,80.049922
Andhra Pradesh,Prakasam,Ongole(Rythu Bazar),4303,andhra pradesh,28,prakasam,517,15.5056447,80.0379193
Andhra Pradesh,Prakasam,Parchur,1021,andhra pradesh,28,prakasam,517,15.9684068,80.2767779
Andhra Pradesh,Prakasam,Podili,1031,andhra pradesh,28,prakasam,517,15.6069505,79.6181592
Andhra Pradesh,Prakasam,Santhamaguluru,1052,andhra pradesh,28,prakasam,517,16.1192741,79.9548617
Andhra Pradesh,Prakasam,Singarayakonda,380,andhra pradesh,28,prakasam,517,15.2476081,80.0205089
Andhra Pradesh,Srikakulam,Amadalavalasa,872,andhra pradesh,28,srikakulam,519,18.4101166,83.902951
Andhra Pradesh,Srikakulam,"Amudalavalasa ,RBZ",3551,andhra pradesh,28,srikakulam,519,18.4101166,83.902951
Andhra Pradesh,Srikakulam,Hiramandalam,926,andhra pradesh,28,srikakulam,519,18.6679753,83.9506181
Andhra Pradesh,Srikakulam,Ichapuram,931,andhra pradesh,28,srikakulam,519,19.1127596,84.68437229999999
Andhra Pradesh,Srikakulam,Kanchili,946,andhra pradesh,28,srikakulam,519,18.9764911,84.5798401
Andhra Pradesh,Srikakulam,Kothabommali,960,andhra pradesh,28,srikakulam,519,18.2949165,83.89380179999999
Andhra Pradesh,Srikakulam,Narasannapet,372,andhra pradesh,28,srikakulam,519,18.2949165,83.89380179999999
Andhra Pradesh,Srikakulam,Palakonda,1017,andhra pradesh,28,srikakulam,519,18.602112,83.7535802
Andhra Pradesh,Srikakulam,Pathapatnam,1026,andhra pradesh,28,srikakulam,519,18.7476489,84.0890177
Andhra Pradesh,Srikakulam,Ponduru,1033,andhra pradesh,28,srikakulam,519,18.349401,83.7565858
Andhra Pradesh,Srikakulam,Rajam,1043,andhra pradesh,28,srikakulam,519,18.4497303,83.66077399999999
Andhra Pradesh,Srikakulam,Sompeta,1364,andhra pradesh,28,srikakulam,519,18.9420835,84.5850037
Andhra Pradesh,Srikakulam,Srikakulam,1062,andhra pradesh,28,srikakulam,519,18.2949165,83.89380179999999
Andhra Pradesh,Srikakulam,"Srikakulam (Illandu Junction),RBZ",3550,andhra pradesh,28,srikakulam,519,18.2949165,83.89380179999999
Andhra Pradesh,Srikakulam,Tekkali,1071,andhra pradesh,28,srikakulam,519,18.6051444,84.2299771
Andhra Pradesh,Vijayanagaram,Bobbili,888,andhra pradesh,28,vizianagaram,521,18.5727886,83.356381
Andhra Pradesh,Vijayanagaram,Chipurupalli,891,andhra pradesh,28,vizianagaram,521,18.3105327,83.56830099999999
Andhra Pradesh,Vijayanagaram,Gajapathinagaram,911,andhra pradesh,28,vizianagaram,521,18.2802222,83.337057
Andhra Pradesh,Vijayanagaram,Kothavalasa,961,andhra pradesh,28,vizianagaram,521,17.8899871,83.1903382
Andhra Pradesh,Vijayanagaram,Kurupam,969,andhra pradesh,28,vizianagaram,521,18.8661991,83.5532656
Andhra Pradesh,Vijayanagaram,"Old Maharaj Hospital,RBZ,Vizianagaram",1202,andhra pradesh,28,vizianagaram,521,18.1107128,83.3866177
Andhra Pradesh,Vijayanagaram,Parvathipuram,1022,andhra pradesh,28,vizianagaram,521,18.7829598,83.4300877
Andhra Pradesh,Vijayanagaram,"Parvathipuram ,RBZ",3552,andhra pradesh,28,vizianagaram,521,18.7829598,83.4300877
Andhra Pradesh,Vijayanagaram,Pusapatirega,1039,andhra pradesh,28,vizianagaram,521,18.0922123,83.5511511
Andhra Pradesh,Vijayanagaram,"R and B Guest House,RBZ,Vizianagaram",1203,andhra pradesh,28,vizianagaram,521,18.1093296,83.3892884
Andhra Pradesh,Vijayanagaram,"Ring Road Jn.,RBZ, Vizianagaram",1204,andhra pradesh,28,vizianagaram,521,18.1066576,83.39555059999999
Andhra Pradesh,Vijayanagaram,Saluru,1051,andhra pradesh,28,vizianagaram,521,18.5169856,83.20394189999999
Andhra Pradesh,Vijayanagaram,Vijayanagaram,18,andhra pradesh,28,vizianagaram,521,18.1066576,83.39555059999999
Andhra Pradesh,Vijayanagaram,Vijayanagaram(Rythu Bazar),4306,andhra pradesh,28,vizianagaram,521,18.1086264,83.3891276
Andhra Pradesh,Visakhapatnam,"Akkaiahpalem,RBZ,Visakhapatnam",1206,andhra pradesh,28,visakhapatanam,520,17.7352775,83.29995249999999
Andhra Pradesh,Visakhapatnam,Anakapally,1776,andhra pradesh,28,visakhapatanam,520,17.6896435,83.0023634
